[2015-04-09 18:42:08,890:INFO]:========= Begin to download sensor data in date 2015-04-08 =========
[2015-04-09 19:01:30,420:INFO]:No data file generated for SEWXY02-DS in day 2015-04-08.
[2015-04-09 19:01:30,716:INFO]:No data file generated for SEWXY03-D1 in day 2015-04-08.
[2015-04-09 19:01:30,792:INFO]:No data file generated for SEWXY03-DN in day 2015-04-08.
[2015-04-09 19:01:30,877:INFO]:No data file generated for SEWXY03-DS in day 2015-04-08.
[2015-04-09 19:01:50,471:INFO]:No data file generated for SWST101-DA in day 2015-04-08.
[2015-04-09 19:01:50,572:INFO]:No data file generated for SWST101-DC in day 2015-04-08.
[2015-04-09 19:01:50,937:INFO]:No data file generated for SWST101-DP in day 2015-04-08.
[2015-04-09 19:01:51,367:INFO]:No data file generated for SWST101-DT in day 2015-04-08.
[2015-04-09 19:01:51,467:INFO]:No data file generated for SWST101-DX in day 2015-04-08.
[2015-04-09 19:01:51,585:INFO]:No data file generated for SWST101-DY in day 2015-04-08.
[2015-04-09 19:01:51,710:INFO]:No data file generated for SWST101-DZ in day 2015-04-08.
[2015-04-09 19:01:51,711:INFO]:Begin to download data from date center.
[2015-04-09 19:07:11,856:INFO]:========= Begin to download sensor data in date 2015-04-08 =========
[2015-04-09 19:07:13,756:INFO]:You have successfully logged into the data center.
[2015-04-09 19:07:13,880:INFO]:No data file generated for SGP010301-DX in day 2015-04-08.
[2015-04-09 19:07:13,982:INFO]:No data file generated for SGP010301-DY in day 2015-04-08.
[2015-04-09 19:07:14,073:INFO]:No data file generated for SGP010301-DZ in day 2015-04-08.
[2015-04-09 19:07:27,113:INFO]:No data file generated for SDWSY01-DA in day 2015-04-08.
[2015-04-09 19:07:27,246:INFO]:No data file generated for SDWSY01-DC in day 2015-04-08.
[2015-04-09 19:07:27,351:INFO]:No data file generated for SDWSY01-DG in day 2015-04-08.
[2015-04-09 19:07:27,475:INFO]:No data file generated for SDWSY01-DH in day 2015-04-08.
[2015-04-09 19:07:27,582:INFO]:No data file generated for SDWSY01-DL in day 2015-04-08.
[2015-04-09 19:07:27,695:INFO]:No data file generated for SDWSY01-DL1 in day 2015-04-08.
[2015-04-09 19:07:27,817:INFO]:No data file generated for SDWSY01-DL2 in day 2015-04-08.
[2015-04-09 19:07:27,920:INFO]:No data file generated for SDWSY01-DL3 in day 2015-04-08.
[2015-04-09 19:07:28,025:INFO]:No data file generated for SDWSY01-DL4 in day 2015-04-08.
[2015-04-09 19:07:28,141:INFO]:No data file generated for SDWSY01-DL5 in day 2015-04-08.
[2015-04-09 19:07:28,244:INFO]:No data file generated for SDWSY01-DL6 in day 2015-04-08.
[2015-04-09 19:07:28,345:INFO]:No data file generated for SDWSY01-DN in day 2015-04-08.
[2015-04-09 19:07:28,454:INFO]:No data file generated for SDWSY01-DO in day 2015-04-08.
[2015-04-09 19:07:28,564:INFO]:No data file generated for SDWSY01-DS in day 2015-04-08.
[2015-04-09 19:07:28,703:INFO]:No data file generated for SDWSY01-DT in day 2015-04-08.
[2015-04-09 19:07:28,815:INFO]:No data file generated for SDWSY01-DV in day 2015-04-08.
[2015-04-09 19:07:28,920:INFO]:No data file generated for SDWSY01-DW in day 2015-04-08.
[2015-04-09 19:07:29,030:INFO]:No data file generated for SDWSY01-DW1 in day 2015-04-08.
[2015-04-09 19:07:29,135:INFO]:No data file generated for SDWSY01-DW2 in day 2015-04-08.
[2015-04-09 19:07:29,247:INFO]:No data file generated for SDWSY01-DW3 in day 2015-04-08.
[2015-04-09 19:07:29,350:INFO]:No data file generated for SDWSY01-DW4 in day 2015-04-08.
[2015-04-09 19:07:29,463:INFO]:No data file generated for SDWSY01-DW5 in day 2015-04-08.
[2015-04-09 19:07:29,571:INFO]:No data file generated for SDWSY01-DW6 in day 2015-04-08.
[2015-04-09 19:07:29,679:INFO]:No data file generated for SDWSY02-DA in day 2015-04-08.
[2015-04-09 19:07:29,783:INFO]:No data file generated for SDWSY02-DC in day 2015-04-08.
[2015-04-09 19:07:29,900:INFO]:No data file generated for SDWSY02-DG in day 2015-04-08.
[2015-04-09 19:07:30,055:INFO]:No data file generated for SDWSY02-DH in day 2015-04-08.
[2015-04-09 19:07:30,162:INFO]:No data file generated for SDWSY02-DL in day 2015-04-08.
[2015-04-09 19:07:30,274:INFO]:No data file generated for SDWSY02-DL1 in day 2015-04-08.
[2015-04-09 19:07:30,398:INFO]:No data file generated for SDWSY02-DL2 in day 2015-04-08.
[2015-04-09 19:07:30,516:INFO]:No data file generated for SDWSY02-DL3 in day 2015-04-08.
[2015-04-09 19:07:30,657:INFO]:No data file generated for SDWSY02-DL4 in day 2015-04-08.
[2015-04-09 19:07:30,821:INFO]:No data file generated for SDWSY02-DL5 in day 2015-04-08.
[2015-04-09 19:07:30,934:INFO]:No data file generated for SDWSY02-DL6 in day 2015-04-08.
[2015-04-09 19:07:31,049:INFO]:No data file generated for SDWSY02-DN in day 2015-04-08.
[2015-04-09 19:07:31,172:INFO]:No data file generated for SDWSY02-DO in day 2015-04-08.
[2015-04-09 19:07:31,291:INFO]:No data file generated for SDWSY02-DS in day 2015-04-08.
[2015-04-09 19:07:31,389:INFO]:No data file generated for SDWSY02-DT in day 2015-04-08.
[2015-04-09 19:07:31,502:INFO]:No data file generated for SDWSY02-DV in day 2015-04-08.
[2015-04-09 19:07:31,682:INFO]:No data file generated for SDWSY02-DW in day 2015-04-08.
[2015-04-09 19:07:31,813:INFO]:No data file generated for SDWSY02-DW1 in day 2015-04-08.
[2015-04-09 19:07:31,921:INFO]:No data file generated for SDWSY02-DW2 in day 2015-04-08.
[2015-04-09 19:07:32,143:INFO]:No data file generated for SDWSY02-DW3 in day 2015-04-08.
[2015-04-09 19:07:32,256:INFO]:No data file generated for SDWSY02-DW4 in day 2015-04-08.
[2015-04-09 19:07:32,358:INFO]:No data file generated for SDWSY02-DW5 in day 2015-04-08.
[2015-04-09 19:07:32,463:INFO]:No data file generated for SDWSY02-DW6 in day 2015-04-08.
[2015-04-09 19:07:32,566:INFO]:No data file generated for SDWXY01-DA in day 2015-04-08.
[2015-04-09 19:07:32,713:INFO]:No data file generated for SDWXY01-DC in day 2015-04-08.
[2015-04-09 19:07:32,822:INFO]:No data file generated for SDWXY01-DG in day 2015-04-08.
[2015-04-09 19:07:32,930:INFO]:No data file generated for SDWXY01-DH in day 2015-04-08.
[2015-04-09 19:07:33,037:INFO]:No data file generated for SDWXY01-DL in day 2015-04-08.
[2015-04-09 19:07:33,152:INFO]:No data file generated for SDWXY01-DL1 in day 2015-04-08.
[2015-04-09 19:07:33,302:INFO]:No data file generated for SDWXY01-DL2 in day 2015-04-08.
[2015-04-09 19:07:33,431:INFO]:No data file generated for SDWXY01-DL3 in day 2015-04-08.
[2015-04-09 19:07:33,533:INFO]:No data file generated for SDWXY01-DL4 in day 2015-04-08.
[2015-04-09 19:07:33,639:INFO]:No data file generated for SDWXY01-DL5 in day 2015-04-08.
[2015-04-09 19:07:33,742:INFO]:No data file generated for SDWXY01-DL6 in day 2015-04-08.
[2015-04-09 19:07:33,851:INFO]:No data file generated for SDWXY01-DN in day 2015-04-08.
[2015-04-09 19:07:33,953:INFO]:No data file generated for SDWXY01-DO in day 2015-04-08.
[2015-04-09 19:07:34,057:INFO]:No data file generated for SDWXY01-DS in day 2015-04-08.
[2015-04-09 19:07:34,160:INFO]:No data file generated for SDWXY01-DT in day 2015-04-08.
[2015-04-09 19:07:34,263:INFO]:No data file generated for SDWXY01-DV in day 2015-04-08.
[2015-04-09 19:07:34,400:INFO]:No data file generated for SDWXY01-DW in day 2015-04-08.
[2015-04-09 19:07:34,546:INFO]:No data file generated for SDWXY01-DW1 in day 2015-04-08.
[2015-04-09 19:07:34,683:INFO]:No data file generated for SDWXY01-DW2 in day 2015-04-08.
[2015-04-09 19:07:34,798:INFO]:No data file generated for SDWXY01-DW3 in day 2015-04-08.
[2015-04-09 19:07:34,907:INFO]:No data file generated for SDWXY01-DW4 in day 2015-04-08.
[2015-04-09 19:07:35,034:INFO]:No data file generated for SDWXY01-DW5 in day 2015-04-08.
[2015-04-09 19:07:35,153:INFO]:No data file generated for SDWXY01-DW6 in day 2015-04-08.
[2015-04-09 19:07:35,342:INFO]:No data file generated for SDWXY02-DA in day 2015-04-08.
[2015-04-09 19:07:35,475:INFO]:No data file generated for SDWXY02-DC in day 2015-04-08.
[2015-04-09 19:07:35,594:INFO]:No data file generated for SDWXY02-DG in day 2015-04-08.
[2015-04-09 19:07:35,698:INFO]:No data file generated for SDWXY02-DH in day 2015-04-08.
[2015-04-09 19:07:35,820:INFO]:No data file generated for SDWXY02-DL in day 2015-04-08.
[2015-04-09 19:07:35,925:INFO]:No data file generated for SDWXY02-DL1 in day 2015-04-08.
[2015-04-09 19:07:36,039:INFO]:No data file generated for SDWXY02-DL2 in day 2015-04-08.
[2015-04-09 19:07:36,293:INFO]:No data file generated for SDWXY02-DL3 in day 2015-04-08.
[2015-04-09 19:07:36,392:INFO]:No data file generated for SDWXY02-DL4 in day 2015-04-08.
[2015-04-09 19:07:36,537:INFO]:No data file generated for SDWXY02-DL5 in day 2015-04-08.
[2015-04-09 19:07:36,661:INFO]:No data file generated for SDWXY02-DL6 in day 2015-04-08.
[2015-04-09 19:07:36,763:INFO]:No data file generated for SDWXY02-DN in day 2015-04-08.
[2015-04-09 19:07:36,884:INFO]:No data file generated for SDWXY02-DO in day 2015-04-08.
[2015-04-09 19:07:37,006:INFO]:No data file generated for SDWXY02-DS in day 2015-04-08.
[2015-04-09 19:07:37,116:INFO]:No data file generated for SDWXY02-DT in day 2015-04-08.
[2015-04-09 19:07:37,230:INFO]:No data file generated for SDWXY02-DV in day 2015-04-08.
[2015-04-09 19:07:37,335:INFO]:No data file generated for SDWXY02-DW in day 2015-04-08.
[2015-04-09 19:07:37,439:INFO]:No data file generated for SDWXY02-DW1 in day 2015-04-08.
[2015-04-09 19:07:37,649:INFO]:No data file generated for SDWXY02-DW2 in day 2015-04-08.
[2015-04-09 19:07:37,803:INFO]:No data file generated for SDWXY02-DW3 in day 2015-04-08.
[2015-04-09 19:07:37,928:INFO]:No data file generated for SDWXY02-DW4 in day 2015-04-08.
[2015-04-09 19:07:38,031:INFO]:No data file generated for SDWXY02-DW5 in day 2015-04-08.
[2015-04-09 19:07:38,142:INFO]:No data file generated for SDWXY02-DW6 in day 2015-04-08.
[2015-04-09 19:07:38,301:INFO]:No data file generated for SFH0601-DA in day 2015-04-08.
[2015-04-09 19:07:38,439:INFO]:No data file generated for SFH0601-DB in day 2015-04-08.
[2015-04-09 19:07:38,544:INFO]:No data file generated for SFH0601-DT in day 2015-04-08.
[2015-04-09 19:07:38,650:INFO]:No data file generated for SFH0602-DA in day 2015-04-08.
[2015-04-09 19:07:38,754:INFO]:No data file generated for SFH0602-DB in day 2015-04-08.
[2015-04-09 19:07:38,859:INFO]:No data file generated for SFH0602-DT in day 2015-04-08.
[2015-04-09 19:07:38,969:INFO]:No data file generated for SFH0603-DA in day 2015-04-08.
[2015-04-09 19:07:39,076:INFO]:No data file generated for SFH0603-DB in day 2015-04-08.
[2015-04-09 19:07:39,208:INFO]:No data file generated for SFH0603-DT in day 2015-04-08.
[2015-04-09 19:07:39,312:INFO]:No data file generated for SFH0604-DA in day 2015-04-08.
[2015-04-09 19:07:39,427:INFO]:No data file generated for SFH0604-DB in day 2015-04-08.
[2015-04-09 19:07:39,533:INFO]:No data file generated for SFH0604-DT in day 2015-04-08.
[2015-04-09 19:07:39,642:INFO]:No data file generated for SFH0605-DA in day 2015-04-08.
[2015-04-09 19:07:39,746:INFO]:No data file generated for SFH0605-DB in day 2015-04-08.
[2015-04-09 19:07:39,852:INFO]:No data file generated for SFH0605-DT in day 2015-04-08.
[2015-04-09 19:07:39,975:INFO]:No data file generated for SFH0606-DA in day 2015-04-08.
[2015-04-09 19:07:40,079:INFO]:No data file generated for SFH0606-DB in day 2015-04-08.
[2015-04-09 19:07:40,183:INFO]:No data file generated for SFH0606-DT in day 2015-04-08.
[2015-04-09 19:07:41,485:INFO]:No data file generated for SCVT201-D1 in day 2015-04-08.
[2015-04-09 19:07:41,632:INFO]:No data file generated for SCVT201-DN in day 2015-04-08.
[2015-04-09 19:07:42,271:INFO]:No data file generated for SCVT202-D1 in day 2015-04-08.
[2015-04-09 19:07:42,454:INFO]:No data file generated for SCVT202-DN in day 2015-04-08.
[2015-04-09 19:07:42,597:INFO]:No data file generated for SCVT202-DS in day 2015-04-08.
[2015-04-09 19:07:42,966:INFO]:No data file generated for SCVT203-D1 in day 2015-04-08.
[2015-04-09 19:07:43,073:INFO]:No data file generated for SCVT203-DN in day 2015-04-08.
[2015-04-09 19:07:43,178:INFO]:No data file generated for SCVT203-DS in day 2015-04-08.
[2015-04-09 19:07:45,254:INFO]:No data file generated for SCVT204-D1 in day 2015-04-08.
[2015-04-09 19:07:45,397:INFO]:No data file generated for SCVT204-DN in day 2015-04-08.
[2015-04-09 19:07:45,508:INFO]:No data file generated for SCVT204-DS in day 2015-04-08.
[2015-04-09 19:07:45,914:INFO]:No data file generated for SCVT401-D1 in day 2015-04-08.
[2015-04-09 19:07:46,024:INFO]:No data file generated for SCVT401-DN in day 2015-04-08.
[2015-04-09 19:07:46,167:INFO]:No data file generated for SCVT401-DS in day 2015-04-08.
[2015-04-09 19:07:46,570:INFO]:No data file generated for SCVT402-D1 in day 2015-04-08.
[2015-04-09 19:07:46,738:INFO]:No data file generated for SCVT402-DN in day 2015-04-08.
[2015-04-09 19:07:46,845:INFO]:No data file generated for SCVT402-DS in day 2015-04-08.
[2015-04-09 19:07:47,273:INFO]:No data file generated for SCVT403-D1 in day 2015-04-08.
[2015-04-09 19:07:47,400:INFO]:No data file generated for SCVT403-DN in day 2015-04-08.
[2015-04-09 19:07:47,508:INFO]:No data file generated for SCVT403-DS in day 2015-04-08.
[2015-04-09 19:07:47,855:INFO]:No data file generated for SCVT404-D1 in day 2015-04-08.
[2015-04-09 19:07:47,970:INFO]:No data file generated for SCVT404-DN in day 2015-04-08.
[2015-04-09 19:07:48,074:INFO]:No data file generated for SCVT404-DS in day 2015-04-08.
[2015-04-09 19:07:50,784:INFO]:No data file generated for SSZSY01-DC in day 2015-04-08.
[2015-04-09 19:07:51,812:INFO]:No data file generated for SSZSY02-DC in day 2015-04-08.
[2015-04-09 19:07:52,947:INFO]:No data file generated for SSZSY03-DC in day 2015-04-08.
[2015-04-09 19:07:54,137:INFO]:No data file generated for SSZSY04-DC in day 2015-04-08.
[2015-04-09 19:07:55,258:INFO]:No data file generated for SSZSY05-DC in day 2015-04-08.
[2015-04-09 19:07:55,620:INFO]:No data file generated for SSZSY05-DT in day 2015-04-08.
[2015-04-09 19:07:56,353:INFO]:No data file generated for SSZSY06-DC in day 2015-04-08.
[2015-04-09 19:07:56,681:INFO]:No data file generated for SSZSY06-DT in day 2015-04-08.
[2015-04-09 19:07:57,291:INFO]:No data file generated for SSZXY01-DC in day 2015-04-08.
[2015-04-09 19:07:57,615:INFO]:No data file generated for SSZXY01-DT in day 2015-04-08.
[2015-04-09 19:07:58,196:INFO]:No data file generated for SSZXY02-DC in day 2015-04-08.
[2015-04-09 19:07:59,351:INFO]:No data file generated for SSZXY03-DC in day 2015-04-08.
[2015-04-09 19:08:00,488:INFO]:No data file generated for SSZXY04-DC in day 2015-04-08.
[2015-04-09 19:08:01,635:INFO]:No data file generated for SSZXY05-DC in day 2015-04-08.
[2015-04-09 19:08:02,735:INFO]:No data file generated for SSZXY06-DC in day 2015-04-08.
[2015-04-09 19:08:03,652:INFO]:No data file generated for SFW0601-DA in day 2015-04-08.
[2015-04-09 19:08:03,759:INFO]:No data file generated for SFW0601-DB in day 2015-04-08.
[2015-04-09 19:08:03,867:INFO]:No data file generated for SFW0601-DT in day 2015-04-08.
[2015-04-09 19:08:03,981:INFO]:No data file generated for SFW0602-DA in day 2015-04-08.
[2015-04-09 19:08:04,093:INFO]:No data file generated for SFW0602-DB in day 2015-04-08.
[2015-04-09 19:08:04,204:INFO]:No data file generated for SFW0602-DT in day 2015-04-08.
[2015-04-09 19:08:04,310:INFO]:No data file generated for SFW0603-DA in day 2015-04-08.
[2015-04-09 19:08:04,407:INFO]:No data file generated for SFW0603-DB in day 2015-04-08.
[2015-04-09 19:08:04,529:INFO]:No data file generated for SFW0603-DT in day 2015-04-08.
[2015-04-09 19:08:04,636:INFO]:No data file generated for SFW0604-DA in day 2015-04-08.
[2015-04-09 19:08:04,737:INFO]:No data file generated for SFW0604-DB in day 2015-04-08.
[2015-04-09 19:08:04,890:INFO]:No data file generated for SFW0604-DT in day 2015-04-08.
[2015-04-09 19:08:05,004:INFO]:No data file generated for SFW0605-DA in day 2015-04-08.
[2015-04-09 19:08:05,108:INFO]:No data file generated for SFW0605-DB in day 2015-04-08.
[2015-04-09 19:08:05,211:INFO]:No data file generated for SFW0605-DT in day 2015-04-08.
[2015-04-09 19:08:05,316:INFO]:No data file generated for SFW0606-DA in day 2015-04-08.
[2015-04-09 19:08:05,423:INFO]:No data file generated for SFW0606-DB in day 2015-04-08.
[2015-04-09 19:08:05,527:INFO]:No data file generated for SFW0606-DT in day 2015-04-08.
[2015-04-09 19:08:05,658:INFO]:No data file generated for SFW0607-DA in day 2015-04-08.
[2015-04-09 19:08:05,779:INFO]:No data file generated for SFW0607-DB in day 2015-04-08.
[2015-04-09 19:08:05,881:INFO]:No data file generated for SFW0607-DT in day 2015-04-08.
[2015-04-09 19:08:05,990:INFO]:No data file generated for SFW0608-DA in day 2015-04-08.
[2015-04-09 19:08:06,100:INFO]:No data file generated for SFW0608-DB in day 2015-04-08.
[2015-04-09 19:08:06,203:INFO]:No data file generated for SFW0608-DT in day 2015-04-08.
[2015-04-09 19:08:08,691:INFO]:No data file generated for SEH0601-D1 in day 2015-04-08.
[2015-04-09 19:08:08,808:INFO]:No data file generated for SEH0601-DN in day 2015-04-08.
[2015-04-09 19:08:08,932:INFO]:No data file generated for SEH0601-DS in day 2015-04-08.
[2015-04-09 19:08:09,393:INFO]:No data file generated for SEH0602-D1 in day 2015-04-08.
[2015-04-09 19:08:09,509:INFO]:No data file generated for SEH0602-DN in day 2015-04-08.
[2015-04-09 19:08:09,629:INFO]:No data file generated for SEH0602-DS in day 2015-04-08.
[2015-04-09 19:08:09,742:INFO]:No data file generated for SEH0602-DY in day 2015-04-08.
[2015-04-09 19:08:09,854:INFO]:No data file generated for SEW0401-D1 in day 2015-04-08.
[2015-04-09 19:08:09,993:INFO]:No data file generated for SEW0401-DN in day 2015-04-08.
[2015-04-09 19:08:10,099:INFO]:No data file generated for SEW0401-DS in day 2015-04-08.
[2015-04-09 19:08:10,460:INFO]:No data file generated for SEW0402-D1 in day 2015-04-08.
[2015-04-09 19:08:10,582:INFO]:No data file generated for SEW0402-DN in day 2015-04-08.
[2015-04-09 19:08:10,730:INFO]:No data file generated for SEW0402-DS in day 2015-04-08.
[2015-04-09 19:08:11,071:INFO]:No data file generated for SEW0403-D1 in day 2015-04-08.
[2015-04-09 19:08:11,169:INFO]:No data file generated for SEW0403-DN in day 2015-04-08.
[2015-04-09 19:08:11,261:INFO]:No data file generated for SEW0403-DS in day 2015-04-08.
[2015-04-09 19:08:11,727:INFO]:No data file generated for SEW0404-D1 in day 2015-04-08.
[2015-04-09 19:08:11,842:INFO]:No data file generated for SEW0404-DN in day 2015-04-08.
[2015-04-09 19:08:11,959:INFO]:No data file generated for SEW0404-DS in day 2015-04-08.
[2015-04-09 19:08:12,284:INFO]:No data file generated for SEW0405-D1 in day 2015-04-08.
[2015-04-09 19:08:12,489:INFO]:No data file generated for SEW0405-DN in day 2015-04-08.
[2015-04-09 19:08:12,606:INFO]:No data file generated for SEW0405-DS in day 2015-04-08.
[2015-04-09 19:08:12,992:INFO]:No data file generated for SEW0406-D1 in day 2015-04-08.
[2015-04-09 19:08:13,085:INFO]:No data file generated for SEW0406-DN in day 2015-04-08.
[2015-04-09 19:08:13,172:INFO]:No data file generated for SEW0406-DS in day 2015-04-08.
[2015-04-09 19:08:13,428:INFO]:No data file generated for SEW0407-D1 in day 2015-04-08.
[2015-04-09 19:08:13,541:INFO]:No data file generated for SEW0407-DN in day 2015-04-08.
[2015-04-09 19:08:13,649:INFO]:No data file generated for SEW0407-DS in day 2015-04-08.
[2015-04-09 19:08:13,938:INFO]:No data file generated for SEW0408-D1 in day 2015-04-08.
[2015-04-09 19:08:14,039:INFO]:No data file generated for SEW0408-DN in day 2015-04-08.
[2015-04-09 19:08:14,121:INFO]:No data file generated for SEW0408-DS in day 2015-04-08.
[2015-04-09 19:08:14,427:INFO]:No data file generated for SEW0409-D1 in day 2015-04-08.
[2015-04-09 19:08:14,519:INFO]:No data file generated for SEW0409-DN in day 2015-04-08.
[2015-04-09 19:08:14,611:INFO]:No data file generated for SEW0409-DS in day 2015-04-08.
[2015-04-09 19:08:14,891:INFO]:No data file generated for SEW0410-D1 in day 2015-04-08.
[2015-04-09 19:08:14,991:INFO]:No data file generated for SEW0410-DN in day 2015-04-08.
[2015-04-09 19:08:15,098:INFO]:No data file generated for SEW0410-DS in day 2015-04-08.
[2015-04-09 19:08:15,422:INFO]:No data file generated for SEW0411-D1 in day 2015-04-08.
[2015-04-09 19:08:15,513:INFO]:No data file generated for SEW0411-DN in day 2015-04-08.
[2015-04-09 19:08:15,607:INFO]:No data file generated for SEW0411-DS in day 2015-04-08.
[2015-04-09 19:08:15,979:INFO]:No data file generated for SEW0412-D1 in day 2015-04-08.
[2015-04-09 19:08:16,101:INFO]:No data file generated for SEW0412-DN in day 2015-04-08.
[2015-04-09 19:08:16,186:INFO]:No data file generated for SEW0412-DS in day 2015-04-08.
[2015-04-09 19:08:16,526:INFO]:No data file generated for SEW0601-D1 in day 2015-04-08.
[2015-04-09 19:08:16,631:INFO]:No data file generated for SEW0601-DN in day 2015-04-08.
[2015-04-09 19:08:16,743:INFO]:No data file generated for SEW0601-DS in day 2015-04-08.
[2015-04-09 19:08:17,146:INFO]:No data file generated for SEW0602-D1 in day 2015-04-08.
[2015-04-09 19:08:17,261:INFO]:No data file generated for SEW0602-DN in day 2015-04-08.
[2015-04-09 19:08:17,381:INFO]:No data file generated for SEW0602-DS in day 2015-04-08.
[2015-04-09 19:08:17,705:INFO]:No data file generated for SEW0603-D1 in day 2015-04-08.
[2015-04-09 19:08:17,808:INFO]:No data file generated for SEW0603-DN in day 2015-04-08.
[2015-04-09 19:08:17,909:INFO]:No data file generated for SEW0603-DS in day 2015-04-08.
[2015-04-09 19:08:18,175:INFO]:No data file generated for SEW0604-D1 in day 2015-04-08.
[2015-04-09 19:08:18,259:INFO]:No data file generated for SEW0604-DN in day 2015-04-08.
[2015-04-09 19:08:18,363:INFO]:No data file generated for SEW0604-DS in day 2015-04-08.
[2015-04-09 19:08:18,787:INFO]:No data file generated for SEW0605-D1 in day 2015-04-08.
[2015-04-09 19:08:18,875:INFO]:No data file generated for SEW0605-DN in day 2015-04-08.
[2015-04-09 19:08:18,978:INFO]:No data file generated for SEW0605-DS in day 2015-04-08.
[2015-04-09 19:08:19,281:INFO]:No data file generated for SEW0606-D1 in day 2015-04-08.
[2015-04-09 19:08:19,418:INFO]:No data file generated for SEW0606-DN in day 2015-04-08.
[2015-04-09 19:08:19,531:INFO]:No data file generated for SEW0606-DS in day 2015-04-08.
[2015-04-09 19:08:19,867:INFO]:No data file generated for SEW0607-D1 in day 2015-04-08.
[2015-04-09 19:08:19,969:INFO]:No data file generated for SEW0607-DN in day 2015-04-08.
[2015-04-09 19:08:20,090:INFO]:No data file generated for SEW0607-DS in day 2015-04-08.
[2015-04-09 19:08:20,445:INFO]:No data file generated for SEW0608-D1 in day 2015-04-08.
[2015-04-09 19:08:20,548:INFO]:No data file generated for SEW0608-DN in day 2015-04-08.
[2015-04-09 19:08:20,675:INFO]:No data file generated for SEW0608-DS in day 2015-04-08.
[2015-04-09 19:08:21,065:INFO]:No data file generated for SEW0609-D1 in day 2015-04-08.
[2015-04-09 19:08:21,235:INFO]:No data file generated for SEW0609-DN in day 2015-04-08.
[2015-04-09 19:08:21,455:INFO]:No data file generated for SEW0609-DS in day 2015-04-08.
[2015-04-09 19:08:21,866:INFO]:No data file generated for SEW0610-D1 in day 2015-04-08.
[2015-04-09 19:08:21,973:INFO]:No data file generated for SEW0610-DN in day 2015-04-08.
[2015-04-09 19:08:22,092:INFO]:No data file generated for SEW0610-DS in day 2015-04-08.
[2015-04-09 19:08:22,515:INFO]:No data file generated for SEW0611-D1 in day 2015-04-08.
[2015-04-09 19:08:22,648:INFO]:No data file generated for SEW0611-DN in day 2015-04-08.
[2015-04-09 19:08:22,758:INFO]:No data file generated for SEW0611-DS in day 2015-04-08.
[2015-04-09 19:08:23,158:INFO]:No data file generated for SEW0612-D1 in day 2015-04-08.
[2015-04-09 19:08:23,284:INFO]:No data file generated for SEW0612-DN in day 2015-04-08.
[2015-04-09 19:08:23,394:INFO]:No data file generated for SEW0612-DS in day 2015-04-08.
[2015-04-09 19:08:23,718:INFO]:No data file generated for SEW0613-D1 in day 2015-04-08.
[2015-04-09 19:08:23,822:INFO]:No data file generated for SEW0613-DN in day 2015-04-08.
[2015-04-09 19:08:23,958:INFO]:No data file generated for SEW0613-DS in day 2015-04-08.
[2015-04-09 19:08:24,334:INFO]:No data file generated for SEW0614-D1 in day 2015-04-08.
[2015-04-09 19:08:24,442:INFO]:No data file generated for SEW0614-DN in day 2015-04-08.
[2015-04-09 19:08:24,572:INFO]:No data file generated for SEW0614-DS in day 2015-04-08.
[2015-04-09 19:08:24,894:INFO]:No data file generated for SEW0615-D1 in day 2015-04-08.
[2015-04-09 19:08:25,008:INFO]:No data file generated for SEW0615-DN in day 2015-04-08.
[2015-04-09 19:08:25,172:INFO]:No data file generated for SEW0615-DS in day 2015-04-08.
[2015-04-09 19:08:25,557:INFO]:No data file generated for SEW0616-D1 in day 2015-04-08.
[2015-04-09 19:08:25,660:INFO]:No data file generated for SEW0616-DN in day 2015-04-08.
[2015-04-09 19:08:25,760:INFO]:No data file generated for SEW0616-DS in day 2015-04-08.
[2015-04-09 19:08:26,124:INFO]:No data file generated for SEW0617-D1 in day 2015-04-08.
[2015-04-09 19:08:26,226:INFO]:No data file generated for SEW0617-DN in day 2015-04-08.
[2015-04-09 19:08:26,344:INFO]:No data file generated for SEW0617-DS in day 2015-04-08.
[2015-04-09 19:08:26,683:INFO]:No data file generated for SEW0618-D1 in day 2015-04-08.
[2015-04-09 19:08:26,789:INFO]:No data file generated for SEW0618-DN in day 2015-04-08.
[2015-04-09 19:08:26,899:INFO]:No data file generated for SEW0618-DS in day 2015-04-08.
[2015-04-09 19:08:27,883:INFO]:No data file generated for SEWSY01-D1 in day 2015-04-08.
[2015-04-09 19:08:28,079:INFO]:No data file generated for SEWSY01-DN in day 2015-04-08.
[2015-04-09 19:08:28,180:INFO]:No data file generated for SEWSY01-DS in day 2015-04-08.
[2015-04-09 19:08:29,518:INFO]:No data file generated for SEWSY02-D1 in day 2015-04-08.
[2015-04-09 19:08:29,805:INFO]:No data file generated for SEWSY02-DN in day 2015-04-08.
[2015-04-09 19:08:29,999:INFO]:No data file generated for SEWSY02-DS in day 2015-04-08.
[2015-04-09 19:08:30,893:INFO]:No data file generated for SEWSY03-D1 in day 2015-04-08.
[2015-04-09 19:08:31,181:INFO]:No data file generated for SEWSY03-DN in day 2015-04-08.
[2015-04-09 19:08:31,470:INFO]:No data file generated for SEWSY03-DS in day 2015-04-08.
[2015-04-09 19:08:32,215:INFO]:No data file generated for SEWXY01-D1 in day 2015-04-08.
[2015-04-09 19:08:32,320:INFO]:No data file generated for SEWXY01-DN in day 2015-04-08.
[2015-04-09 19:08:32,430:INFO]:No data file generated for SEWXY01-DS in day 2015-04-08.
